Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
139279.0,144012.39682175286,4733.39682175286,Mês 16,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
138262.0,144454.28978451484,6192.28978451484,Mês 17,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
137613.0,144978.1290308451,7365.129030845099,Mês 18,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
136724.0,145472.462126656,8748.462126655999,Mês 19,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
138534.0,145926.14281360782,7392.1428136078175,Mês 20,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
137962.0,146235.39302681683,8273.393026816833,Mês 21,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
137156.0,146450.6898498709,9294.68984987089,Mês 22,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
134508.0,146858.17380969375,12350.173809693748,Mês 23,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
132048.0,147466.66652052398,15418.666520523984,Mês 24,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
129575.0,147726.63374967524,18151.63374967524,Mês 25,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
130470.0,148124.85131070524,17654.851310705242,Mês 26,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
131496.0,148538.87666547103,17042.876665471034,Mês 27,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
133305.0,148968.459023475,15663.459023475007,Mês 28,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
132021.0,149343.39140969608,17322.39140969608,Mês 29,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
133847.0,149711.76057425595,15864.760574255954,Mês 30,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
133601.0,150091.80498417036,16490.80498417036,Mês 31,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
131099.0,150488.22432937624,19389.224329376244,Mês 32,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
129812.0,150903.04862366262,21091.048623662617,Mês 33,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
127450.0,151314.37887115992,23864.37887115992,Mês 34,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
125069.0,151696.3220607354,26627.3220607354,Mês 35,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
125084.0,152070.93886461866,26986.938864618656,Mês 36,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
160025.0,158978.36363636362,-1046.6363636363822,Mês 18,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
160020.0,160414.2424242424,394.2424242424022,Mês 19,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
160590.0,161353.8370064279,763.8370064279006,Mês 20,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
160885.0,162178.5430058157,1293.5430058157071,Mês 21,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
159979.0,162881.05235319212,2902.052353192121,Mês 22,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
159600.0,163255.66134639937,3655.661346399371,Mês 23,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
