Marca,Modelo,Ano-modelo,Mes 1,Mes 2,Mes 3,Mes 4,Mes 5,Mes 6,Mes 7,Mes 8,Mes 9,Mes 10,Mes 11,Mes 12,Mes 13,Mes 14,Mes 15,Mes 16,Mes 17,Mes 18,Mes 19,Mes 20,Mes 21,Mes 22,Mes 23,Mes 24,Mes 25,Mes 26,Mes 27,Mes 28,Mes 29,Mes 30,Mes 31,Mes 32,Mes 33,Mes 34,Mes 35,Mes 36
Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017,"42,459.00","42,455.00","42,611.00","43,181.00","42,297.00","42,865.00","42,728.00","42,725.00","42,714.00","42,598.00","43,168.00","43,744.00","43,410.00","43,015.00","43,092.00","43,694.00","43,847.00","44,422.00","43,225.00","43,005.00","42,144.00","42,717.00","43,277.00","42,556.00","41,970.00","41,750.00","41,594.00","41,502.00","41,469.00","41,177.00","40,934.00","40,532.00","40,120.00","39,779.00","39,425.00","39,186.00"
Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018,"44,787.00","44,421.00","44,423.00","45,038.00","45,299.00","45,899.00","44,921.00","44,602.00","44,415.00","44,514.00","45,130.00","43,995.00","43,421.00","43,170.00","43,032.00","43,000.00","43,322.00","43,046.00","42,988.00","42,680.00","42,469.00","42,073.00","41,781.00","41,576.00","41,263.00","40,894.00","40,382.00","40,066.00","39,849.00","39,755.00","39,609.00","39,232.00","38,949.00","39,193.00","39,301.00","39,812.00"
Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019,"45,329.00","45,106.00","44,889.00","44,485.00","44,667.00","44,915.00","45,768.00","46,315.00","45,810.00","45,990.00","45,676.00","45,483.00","45,277.00","44,580.00","44,979.00","45,205.00","44,564.00","43,902.00","43,568.00","43,421.00","43,508.00","43,757.00","42,600.00","43,785.00","43,270.00","44,041.00","44,888.00","46,299.00","46,588.00","47,582.00","48,459.00","48,982.00","50,254.00","50,438.00","50,955.00","52,344.00"
Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020,"46,696.00","46,462.00","46,857.00","47,000.00","46,568.00","45,295.00","44,982.00","44,855.00","44,897.00","45,839.00","46,119.00","45,927.00","46,439.00","47,331.00","48,351.00","48,424.00","48,073.00","51,229.00","52,534.00","54,298.00","55,973.00","55,564.00","56,566.00","57,664.00","56,845.00","57,937.00","57,724.00","57,415.00","58,764.00","60,128.00","58,007.00","57,364.00","57,166.00","57,678.00","58,378.00","56,334.00"
Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015,"42,420.00","42,414.00","42,211.00","43,020.00","43,100.00","43,184.00","43,249.00","43,601.00","43,654.00","43,720.00","43,795.00","43,881.00","43,778.00","43,663.00","43,503.00","42,493.00","42,353.00","42,255.00","42,207.00","42,230.00","42,630.00","42,574.00","42,475.00","42,338.00","42,295.00","42,793.00","42,942.00","43,050.00","43,158.00","41,712.00","42,502.00","42,782.00","42,624.00","42,779.00","42,824.00","42,051.00"
Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016,"45,135.00","45,058.00","45,007.00","44,897.00","44,688.00","44,634.00","44,454.00","45,087.00","45,205.00","45,116.00","45,265.00","45,137.00","45,091.00","45,622.00","45,754.00","45,887.00","46,020.00","44,693.00","45,498.00","45,863.00","45,558.00","46,083.00","45,230.00","45,349.00","45,241.00","45,708.00","45,355.00","45,420.00","45,518.00","45,342.00","45,850.00","45,098.00","44,535.00","44,050.00","43,478.00","42,764.00"
Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017,"47,989.00","48,020.00","48,455.00","48,687.00","48,920.00","48,796.00","48,612.00","49,280.00","49,177.00","49,003.00","49,572.00","49,588.00","49,538.00","48,793.00","49,498.00","50,176.00","50,035.00","49,903.00","50,575.00","49,656.00","48,662.00","49,318.00","48,886.00","48,089.00","46,975.00","46,735.00","46,501.00","46,268.00","46,036.00","45,810.00","45,551.00","45,400.00","44,265.00","43,550.00","44,009.00","42,908.00"
Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018,"53,761.00","53,624.00","54,032.00","54,773.00","55,509.00","56,255.00","56,211.00","56,346.00","56,005.00","56,761.00","56,245.00","54,739.00","53,798.00","53,480.00","53,164.00","52,850.00","52,543.00","52,238.00","51,940.00","51,643.00","51,348.00","51,060.00","50,774.00","50,489.00","50,211.00","49,934.00","48,524.00","48,266.00","48,015.00","46,814.00","45,643.00","44,501.00","44,291.00","44,082.00","43,874.00","43,667.00"
Fiat,Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V,2015,"44,873.00","44,865.00","44,801.00","44,641.00","45,212.00","44,995.00","44,950.00","45,202.00","45,311.00","45,379.00","44,598.00","45,501.00","45,958.00","45,257.00","44,183.00","43,742.00","42,730.00","43,670.00","41,966.00","42,810.00","42,265.00","41,530.00","42,212.00","41,661.00","40,669.00","39,720.00","39,952.00","39,009.00","38,707.00","37,596.00","36,866.00","37,365.00","37,872.00","38,367.00","38,443.00","37,749.00"
Fiat,Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V,2016,"49,628.00","49,690.00","48,584.00","47,469.00","46,330.00","46,215.00","44,412.00","45,320.00","45,135.00","44,324.00","44,710.00","44,101.00","43,952.00","42,910.00","43,160.00","42,158.00","42,576.00","41,382.00","42,129.00","42,430.00","43,005.00","43,357.00","43,790.00","44,393.00","45,004.00","45,236.00","44,908.00","44,898.00","45,175.00","45,400.00","44,697.00","43,420.00","42,607.00","43,162.00","42,320.00","42,459.00"
Fiat,Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V,2018,NaN,NaN,NaN,NaN,"55,509.00","56,255.00","56,211.00","56,346.00","56,005.00","56,761.00","56,245.00","54,739.00","53,798.00","53,480.00","53,164.00","52,850.00","52,543.00","52,238.00","51,940.00","51,643.00","51,348.00","51,060.00","50,774.00","50,489.00","50,211.00","49,934.00","48,524.00","48,266.00","48,015.00","46,814.00","45,643.00","44,501.00","44,291.00","44,082.00","43,874.00","43,667.00"
Fiat,LINEA ESSENCE 1.8 Flex 16V 4p,2015,"50,335.00","50,121.00","49,519.00","49,306.00","49,020.00","48,828.00","49,473.00","49,510.00","49,652.00","50,111.00","49,202.00","50,366.00","49,220.00","48,128.00","47,589.00","46,689.00","46,182.00","45,108.00","44,869.00","44,710.00","44,496.00","44,164.00","43,599.00","43,354.00","43,267.00","43,155.00","42,520.00","41,947.00","41,767.00","41,521.00","41,886.00","41,473.00","40,713.00","41,151.00","40,751.00","40,520.00"
Fiat,LINEA ESSENCE 1.8 Flex 16V 4p,2016,"53,859.00","52,643.00","52,352.00","51,739.00","52,919.00","51,730.00","50,273.00","50,960.00","51,293.00","51,398.00","50,747.00","50,060.00","49,959.00","50,091.00","49,757.00","48,570.00","48,405.00","48,146.00","47,442.00","47,249.00","47,656.00","47,939.00","47,065.00","46,210.00","46,853.00","47,486.00","47,221.00","46,349.00","46,968.00","46,529.00","45,674.00","44,935.00","45,220.00","44,374.00","43,541.00","43,310.00"
Ford,EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,2015,"65,110.00","65,205.00","66,012.00","66,767.00","69,020.00","69,142.00","69,446.00","69,558.00","66,585.00","65,405.00","65,158.00","64,565.00","64,496.00","63,075.00","62,791.00","62,798.00","61,989.00","60,598.00","60,372.00","60,052.00","59,217.00","59,553.00","58,681.00","57,845.00","57,770.00","57,882.00","56,945.00","56,810.00","56,511.00","56,274.00","55,618.00","54,585.00","55,310.00","56,079.00","55,120.00","54,081.00"
Ford,EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"65,079.00","64,138.00","64,632.00","65,754.00","64,524.00","64,356.00","64,164.00","63,795.00","63,689.00","64,138.00","64,303.00","64,876.00","64,519.00","63,228.00","63,440.00","63,424.00","62,082.00"
Ford,EcoSport SE 2.0 16V Flex 5p Aut.,2015,"64,256.00","63,794.00","64,458.00","65,288.00","66,017.00","65,305.00","65,300.00","65,410.00","64,020.00","63,926.00","62,724.00","61,221.00","59,812.00","60,040.00","59,446.00","58,746.00","59,226.00","58,902.00","58,784.00","58,586.00","57,976.00","56,979.00","56,257.00","55,448.00","54,765.00","54,058.00","54,032.00","53,136.00","52,670.00","52,721.00","51,932.00","51,942.00","51,006.00","50,783.00","51,354.00","51,594.00"
Ford,EcoSport SE 2.0 16V Flex 5p Aut.,2016,"66,192.00","66,024.00","65,781.00","65,569.00","65,461.00","65,293.00","65,112.00","64,868.00","64,729.00","64,653.00","64,443.00","64,233.00","62,709.00","61,235.00","60,394.00","60,753.00","60,117.00","60,591.00","61,093.00","60,446.00","59,312.00","58,522.00","59,138.00","58,059.00","58,820.00","57,923.00","57,505.00","58,292.00","59,078.00","57,998.00","58,589.00","59,388.00","58,200.00","58,365.00","59,130.00","59,089.00"
Ford,EcoSport SE 2.0 16V Flex 5p Aut.,2017,NaN,NaN,NaN,NaN,NaN,NaN,"70,461.00","70,141.00","69,961.00","69,691.00","69,507.00","69,187.00","68,963.00","68,659.00","68,887.00","68,108.00","68,106.00","67,832.00","67,580.00","66,319.00","65,080.00","63,210.00","62,544.00","62,208.00","60,623.00","60,265.00","60,048.00","60,021.00","59,914.00","59,336.00","58,905.00","58,360.00","58,222.00","57,889.00","57,154.00","56,533.00"
Ford,EcoSport SE 2.0 16V Flex 5p Aut.,2019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"68,618.00","70,085.00","70,733.00","72,983.00","72,966.00","73,515.00","77,900.00","82,321.00","80,919.00","81,322.00","81,115.00","80,706.00","81,662.00"
Ford,EcoSport XLT 2.0/ 2.0 Flex 16V 5p Mec.,2015,NaN,NaN,NaN,"65,288.00","66,017.00","65,305.00","65,300.00",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ford,EcoSport SE 1.6 16V Flex 5p Mec.,2015,"55,779.00","55,860.00","56,523.00","57,208.00","56,846.00","56,141.00","56,123.00","55,745.00","56,251.00","56,202.00","55,229.00","54,915.00","54,585.00","53,706.00","53,605.00","53,598.00","53,509.00","53,810.00","53,824.00","53,511.00","53,139.00","52,881.00","52,616.00","52,286.00","52,220.00","51,788.00","51,326.00","51,161.00","50,929.00","50,387.00","49,858.00","49,569.00","48,986.00","48,175.00","49,891.00","50,641.00"
Ford,EcoSport SE 1.6 16V Flex 5p Mec.,2016,"57,191.00","57,713.00","57,713.00","59,095.00","57,517.00","57,349.00","57,079.00","56,989.00","56,928.00","56,632.00","56,717.00","56,013.00","55,860.00","55,495.00","54,339.00","55,060.00","54,749.00","53,399.00","53,177.00","53,919.00","54,637.00","54,019.00","54,744.00","55,469.00","56,237.00","56,990.00","56,837.00","57,630.00","58,430.00","57,810.00","58,565.00","56,405.00","55,276.00","56,012.00","56,742.00","57,118.00"
Ford,EcoSport SE 1.6 16V Flex 5p Mec.,2017,"59,152.00","59,150.00","58,372.00","58,589.00","58,806.00","59,586.00","59,455.00","59,584.00","60,397.00","60,864.00","60,536.00","60,207.00","60,146.00","60,979.00","61,556.00","60,453.00","61,243.00","62,087.00","61,911.00","60,028.00","58,827.00","59,644.00","59,114.00","58,945.00","58,089.00","57,863.00","57,120.00","57,297.00","57,408.00","56,735.00","56,446.00","56,235.00","56,060.00","55,808.00","55,366.00","55,034.00"
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2015,"32,335.00","32,342.00","32,394.00","32,455.00","32,842.00","32,889.00","33,323.00","33,363.00","33,398.00","33,446.00","33,695.00","33,730.00","33,785.00","33,525.00","33,549.00","33,650.00","33,509.00","33,525.00","33,417.00","33,394.00","33,131.00","33,281.00","32,840.00","33,307.00","32,528.00","32,641.00","32,708.00","31,944.00","31,857.00","32,277.00","32,316.00","31,785.00","31,607.00","31,515.00","31,946.00","32,373.00"
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2016,"35,926.00","35,920.00","36,748.00","36,792.00","36,698.00","35,852.00","36,210.00","36,020.00","36,468.00","36,429.00","36,282.00","36,252.00","35,398.00","34,579.00","34,485.00","33,712.00","33,468.00","33,933.00","33,847.00","33,541.00","33,988.00","34,268.00","34,254.00","33,785.00","34,238.00","34,700.00","35,012.00","35,371.00","35,840.00","35,832.00","35,566.00","35,004.00","34,303.00","34,415.00","34,867.00","34,898.00"
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2017,"36,789.00","36,427.00","36,248.00","36,099.00","35,167.00","35,635.00","35,518.00","35,110.00","35,578.00","35,419.00","35,349.00","35,244.00","35,705.00","36,196.00","36,073.00","36,573.00","37,066.00","36,978.00","36,958.00","36,275.00","35,549.00","35,598.00","36,111.00","36,213.00","35,523.00","35,272.00","35,133.00","35,052.00","35,015.00","35,027.00","34,937.00","34,912.00","34,900.00","34,873.00","34,771.00","34,677.00"
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2018,"37,745.00","38,250.00","38,178.00","37,998.00","38,524.00","38,100.00","39,154.00","39,541.00","39,200.00","39,731.00","38,992.00","39,056.00","38,113.00","37,475.00","37,050.00","36,776.00","36,705.00","36,730.00","36,799.00","36,685.00","36,635.00","36,608.00","36,676.00","36,566.00","36,460.00","36,312.00","36,144.00","36,145.00","36,071.00","36,064.00","36,015.00","35,901.00","35,889.00","36,243.00","36,512.00","37,232.00"
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2019,"40,723.00","40,093.00","40,266.00","40,466.00","40,609.00","40,988.00","39,996.00","40,408.00","40,620.00","40,465.00","40,359.00","40,084.00","39,583.00","39,049.00","38,683.00","38,622.00","38,450.00","38,214.00","38,106.00","38,038.00","38,105.00","38,724.00","39,365.00","40,486.00","41,166.00","41,531.00","42,562.00","42,544.00","42,598.00","44,574.00","45,472.00","46,483.00","47,298.00","47,937.00","48,789.00","49,495.00"
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2020,"41,230.00","41,052.00","41,216.00","41,487.00","41,504.00","41,531.00","41,318.00","41,204.00","41,014.00","41,355.00","41,769.00","43,278.00","43,866.00","44,293.00","45,053.00","45,050.00","45,105.00","47,045.00","49,119.00","50,259.00","50,184.00","50,554.00","51,097.00","51,717.00","52,966.00","53,047.00","53,123.00","53,185.00","55,177.00","55,305.00","56,714.00","56,430.00","54,693.00","54,750.00","55,522.00","55,244.00"
Ford,Fiesta 1.6 16V Flex Aut. 5p,2015,"46,881.00","46,905.00","46,965.00","47,053.00","46,723.00","46,641.00","46,640.00","46,559.00","46,825.00","47,252.00","46,846.00","47,667.00","46,550.00","46,397.00","46,299.00","46,183.00","45,078.00","46,149.00","45,284.00","45,108.00","44,563.00","45,188.00","45,188.00","44,751.00","43,678.00","42,671.00","41,647.00","42,216.00","42,129.00","41,622.00","41,793.00","41,567.00","42,132.00","41,713.00","40,932.00","41,524.00"
Ford,Fiesta 1.6 16V Flex Aut. 5p,2016,"50,003.00","49,807.00","49,593.00","49,692.00","49,790.00","48,612.00","48,455.00","48,440.00","48,327.00","48,241.00","48,851.00","49,566.00","48,404.00","47,288.00","46,153.00","45,966.00","46,194.00","46,078.00","45,872.00","45,581.00","46,032.00","45,806.00","44,943.00","45,716.00","45,521.00","45,716.00","45,902.00","45,933.00","45,064.00","45,656.00","45,685.00","45,188.00","45,188.00","44,335.00","43,513.00","42,803.00"
Ford,Fiesta Sedan 1.6 16V Flex Aut.,2015,"52,274.00","51,984.00","52,649.00","52,747.00","52,377.00","52,311.00","52,485.00","52,578.00","52,702.00","52,400.00","52,699.00","52,710.00","52,351.00","52,196.00","52,315.00","52,396.00","52,415.00","52,245.00","52,121.00","51,994.00","52,700.00","52,607.00","51,934.00","51,804.00","51,642.00","50,420.00","50,752.00","50,979.00","49,451.00","49,252.00","49,057.00","49,699.00","48,781.00","48,962.00","48,936.00","48,014.00"
Ford,Fiesta Sedan 1.6 16V Flex Aut.,2016,"54,010.00","53,901.00","54,020.00","54,083.00","54,137.00","53,884.00","53,708.00","53,662.00","54,369.00","54,294.00","54,218.00","53,980.00","53,811.00","53,009.00","53,358.00","53,475.00","52,896.00","52,019.00","51,791.00","52,195.00","52,711.00","52,452.00","52,756.00","52,719.00","52,896.00","52,654.00","52,534.00","52,896.00","52,765.00","52,748.00","52,781.00","52,174.00","51,727.00","51,176.00","50,453.00","49,035.00"
Ford,Fiesta 1.6 16V Flex Mec. 5p,2015,"43,440.00","43,428.00","43,326.00","43,155.00","43,078.00","42,933.00","42,836.00","42,733.00","42,593.00","42,511.00","42,795.00","43,816.00","43,894.00","42,917.00","42,864.00","42,704.00","42,875.00","43,839.00","43,788.00","42,618.00","42,572.00","43,138.00","42,595.00","41,961.00","40,963.00","40,044.00","39,841.00","38,914.00","38,008.00","38,997.00","37,705.00","38,213.00","38,739.00","38,636.00","37,938.00","37,248.00"
Ford,Fiesta 1.6 16V Flex Mec. 5p,2016,"47,064.00","46,939.00","46,813.00","46,665.00","46,580.00","46,428.00","46,378.00","46,216.00","46,003.00","45,885.00","45,719.00","46,151.00","45,053.00","44,014.00","43,512.00","43,410.00","43,308.00","44,198.00","44,020.00","42,751.00","42,297.00","42,852.00","43,193.00","43,357.00","43,308.00","42,514.00","43,162.00","43,727.00","42,745.00","42,685.00","42,695.00","41,913.00","41,334.00","41,328.00","40,515.00","39,896.00"
Ford,Fiesta 1.5 16V Flex Mec. 5p,2015,"39,115.00","39,120.00","39,589.00","40,059.00","40,543.00","40,386.00","39,821.00","39,860.00","39,910.00","40,020.00","39,810.00","39,538.00","40,069.00","39,259.00","39,427.00","39,703.00","39,480.00","39,810.00","39,308.00","39,088.00","39,068.00","38,676.00","38,368.00","37,895.00","37,565.00","37,425.00","37,720.00","37,107.00","36,834.00","37,345.00","36,540.00","36,399.00","36,634.00","36,470.00","36,377.00","35,759.00"
Ford,Fiesta 1.5 16V Flex Mec. 5p,2016,"41,550.00","41,597.00","41,165.00","41,289.00","42,230.00","43,169.00","43,325.00","43,320.00","43,799.00","43,014.00","42,460.00","42,096.00","42,639.00","42,476.00","42,123.00","41,817.00","41,902.00","41,595.00","41,390.00","40,828.00","40,905.00","40,562.00","40,934.00","40,849.00","41,416.00","41,050.00","40,864.00","40,402.00","40,955.00","41,508.00","41,168.00","40,649.00","40,790.00","40,781.00","40,501.00","39,352.00"
Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015,"132,160.00","132,305.00","132,530.00","132,600.00","135,698.00","133,861.00","133,805.00","134,055.00","134,488.00","134,784.00","132,232.00","129,267.00","129,903.00","129,561.00","128,473.00","129,587.00","128,847.00","125,927.00","125,221.00","123,510.00","122,758.00","120,718.00","118,959.00","121,647.00","118,779.00","116,425.00","115,620.00","115,237.00","114,753.00","114,219.00","112,488.00","112,134.00","111,704.00","112,498.00","113,581.00","113,175.00"
Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016,"135,117.00","134,690.00","134,486.00","137,603.00","140,848.00","144,033.00","138,415.00","139,633.00","141,532.00","143,111.00","141,379.00","139,092.00","139,005.00","139,578.00","137,995.00","139,810.00","141,648.00","137,609.00","140,211.00","136,184.00","133,621.00","135,446.00","132,967.00","131,983.00","133,742.00","135,503.00","134,821.00","136,656.00","138,551.00","140,474.00","142,352.00","138,312.00","135,545.00","135,145.00","134,311.00","136,407.00"
Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017,"159,400.00","159,212.00","159,044.00","161,239.00","158,232.00","160,396.00","158,491.00","160,594.00","157,845.00","157,638.00","157,055.00","155,989.00","155,012.00","153,260.00","152,607.00","152,601.00","154,676.00","155,020.00","155,300.00","152,762.00","152,317.00","150,783.00","149,835.00","150,310.00","146,499.00","144,308.00","142,958.00","142,172.00","141,771.00","140,141.00","138,584.00","137,061.00","135,877.00","134,795.00","133,548.00","132,238.00"
Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018,"159,784.00","159,020.00","159,429.00","159,425.00","161,626.00","160,655.00","160,495.00","162,668.00","159,414.00","161,489.00","159,974.00","158,965.00","156,899.00","155,967.00","155,547.00","155,437.00","157,121.00","155,079.00","153,546.00","152,291.00","151,314.00","150,292.00","148,740.00","146,790.00","145,004.00","143,178.00","142,153.00","141,894.00","140,957.00","139,758.00","138,851.00","137,603.00","137,144.00","138,581.00","138,174.00","141,995.00"
Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019,"163,785.00","163,785.00","163,558.00","163,284.00","163,451.00","162,915.00","165,487.00","162,550.00","163,569.00","162,699.00","162,278.00","161,646.00","160,420.00","159,649.00","158,094.00","156,588.00","154,933.00","153,511.00","152,070.00","151,538.00","150,607.00","152,734.00","155,859.00","161,002.00","163,947.00","165,126.00","169,395.00","178,633.00","179,951.00","183,640.00","189,762.00","192,239.00","194,415.00","196,982.00","200,792.00","203,448.00"
Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020,"165,551.00","164,474.00","168,324.00","171,807.00","172,150.00","172,291.00","171,396.00","171,459.00","171,018.00","174,058.00","181,244.00","180,100.00","185,834.00","186,087.00","192,446.00","202,549.00","205,478.00","212,878.00","216,434.00","217,500.00","220,753.00","223,476.00","225,731.00","227,945.00","233,890.00","237,256.00","237,656.00","235,905.00","238,688.00","239,139.00","235,374.00","232,682.00","231,624.00","230,872.00","228,353.00","224,986.00"
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015,NaN,NaN,NaN,NaN,"161,215.00","160,767.00","160,028.00","159,628.00","158,834.00","158,427.00","155,230.00","153,889.00","153,410.00","153,095.00","151,300.00","150,836.00","150,566.00","149,822.00","149,497.00","149,111.00","148,770.00","148,523.00","147,939.00","147,316.00","147,168.00","146,627.00","146,094.00","145,724.00","145,354.00","144,800.00","144,613.00","144,850.00","145,184.00","145,300.00","145,277.00","145,207.00"
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016,NaN,NaN,NaN,"171,073.00","170,466.00","170,169.00","169,804.00","169,429.00","169,023.00","168,765.00","168,299.00","168,069.00","167,900.00","166,042.00","165,455.00","164,929.00","164,404.00","163,993.00","163,215.00","163,520.00","162,867.00","163,397.00","162,851.00","163,470.00","165,720.00","165,299.00","164,000.00","166,194.00","168,450.00","170,654.00","171,839.00","167,313.00","163,966.00","162,344.00","161,582.00","158,945.00"
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017,NaN,"174,115.00","174,690.00","175,504.00","176,321.00","175,715.00","176,609.00","178,042.00","177,382.00","175,660.00","175,910.00","176,010.00","176,000.00","176,305.00","176,896.00","176,844.00","178,888.00","178,994.00","181,406.00","177,996.00","177,203.00","175,951.00","174,508.00","173,985.00","171,878.00","170,623.00","169,394.00","168,208.00","167,064.00","165,944.00","164,848.00","163,792.00","162,760.00","161,767.00","160,796.00","159,847.00"
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"183,178.00","182,829.00","182,499.00","182,170.00","177,797.00","173,529.00","172,227.00","170,952.00","169,721.00","168,532.00","167,369.00","166,247.00","165,149.00","164,075.00","163,041.00","162,030.00","161,041.00","160,090.00","159,161.00","158,253.00","157,366.00"
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019,NaN,NaN,NaN,"189,931.00","189,418.00","188,906.00","188,414.00","187,942.00","187,472.00","187,022.00","186,573.00","186,143.00","185,714.00","185,305.00","184,915.00","184,526.00","184,156.00","183,787.00","183,419.00","183,070.00","182,722.00","182,393.00","182,064.00","181,754.00","181,445.00","181,136.00","180,846.00","180,556.00","180,285.00","182,966.00","185,687.00","188,449.00","191,252.00","194,096.00","194,772.00","195,451.00"
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020,NaN,NaN,"196,178.00","195,491.00","194,806.00","194,143.00","193,502.00","192,882.00","192,284.00","191,707.00","191,131.00","190,576.00","190,042.00","189,509.00","188,997.00","188,505.00","188,014.00","190,810.00","193,648.00","196,528.00","199,451.00","202,417.00","203,122.00","203,830.00","205,460.00","207,103.00","208,759.00","210,429.00","212,112.00","213,808.00","213,166.00","211,887.00","211,738.00","211,420.00","211,039.00","210,659.00"
Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015,"104,231.00","104,315.00","103,952.00","103,789.00","104,981.00","106,147.00","107,020.00","105,855.00","109,010.00","109,459.00","109,810.00","107,308.00","105,952.00","103,611.00","101,167.00","98,935.00","96,623.00","96,553.00","92,787.00","91,641.00","93,102.00","93,215.00","92,982.00","93,378.00","92,690.00","93,744.00","94,001.00","91,754.00","89,560.00","87,605.00","85,691.00","86,861.00","86,673.00","86,673.00","87,870.00","88,481.00"
Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016,"110,997.00","110,519.00","110,275.00","110,127.00","109,611.00","109,206.00","108,797.00","108,675.00","108,146.00","106,298.00","106,141.00","106,140.00","107,509.00","108,698.00","108,976.00","109,451.00","109,928.00","109,404.00","109,133.00","109,337.00","108,900.00","109,255.00","108,889.00","109,303.00","110,776.00","108,729.00","107,816.00","103,604.00","105,010.00","106,383.00","107,121.00","105,170.00","105,250.00","103,276.00","101,299.00","99,253.00"
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015,"90,881.00","91,125.00","91,224.00","91,323.00","91,485.00","91,586.00","92,917.00","93,100.00","96,819.00","97,195.00","97,901.00","95,722.00","94,066.00","91,981.00","91,850.00","90,670.00","92,075.00","89,990.00","88,277.00","87,369.00","85,669.00","85,659.00","84,897.00","85,741.00","85,481.00","85,669.00","85,991.00","83,954.00","81,965.00","83,094.00","81,783.00","82,040.00","81,067.00","80,598.00","80,987.00","80,863.00"
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016,"100,703.00","100,600.00","100,110.00","99,633.00","99,516.00","99,134.00","100,020.00","98,856.00","97,656.00","95,991.00","94,784.00","94,404.00","93,363.00","94,465.00","94,854.00","92,657.00","90,510.00","90,275.00","90,166.00","91,351.00","91,475.00","91,475.00","91,430.00","90,522.00","91,752.00","93,018.00","92,670.00","93,944.00","95,226.00","96,514.00","97,776.00","95,007.00","93,106.00","91,428.00","92,749.00","94,224.00"
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017,"109,050.00","110,305.00","110,675.00","110,652.00","110,629.00","112,068.00","110,810.00","112,279.00","109,455.00","109,011.00","107,365.00","105,100.00","105,095.00","104,789.00","104,270.00","104,266.00","105,657.00","106,020.00","107,423.00","106,280.00","104,712.00","102,800.00","104,011.00","103,331.00","101,742.00","100,948.00","100,375.00","99,941.00","99,606.00","98,017.00","96,835.00","95,826.00","95,080.00","94,886.00","94,386.00","93,541.00"
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018,"108,910.00","108,525.00","108,762.00","108,760.00","109,315.00","109,665.00","111,117.00","110,120.00","108,458.00","108,214.00","109,784.00","108,898.00","106,728.00","106,804.00","104,968.00","103,104.00","102,816.00","102,086.00","102,525.00","100,911.00","100,283.00","100,436.00","99,775.00","99,084.00","96,612.00","95,255.00","95,480.00","95,231.00","94,622.00","94,522.00","94,436.00","95,082.00","95,585.00","96,875.00","96,929.00","96,810.00"
