Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
46735.0,52123.4045597138,5388.404559713803,Mês 33,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2018.0
47083.0,52126.92091408191,5043.9209140819075,Mês 34,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2018.0
47314.0,52126.98579584668,4812.985795846682,Mês 35,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2018.0
48288.0,52127.87454044668,3839.8745404466827,Mês 36,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2018.0
52719.0,54198.25,1479.25,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
52346.0,54248.104166666664,1902.1041666666642,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
51767.0,54311.696180555555,2544.6961805555547,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
51164.0,54404.254195601854,3240.254195601854,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
50641.0,54437.10871190201,3796.1087119020085,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
50164.0,54414.28443789384,4250.284437893839,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
49713.0,54380.891474385,4667.891474384996,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
49219.0,54357.13243058374,5138.132430583741,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
48950.0,54275.89346646572,5325.893466465721,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
49365.0,54252.3845886712,4887.384588671201,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
49781.0,54214.91663772713,4433.916637727132,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
51026.0,54263.32635753773,3237.3263575377277,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
52127.0,54313.18688733254,2186.1868873325366,Mês 25,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
52525.0,54322.76496127692,1797.7649612769164,Mês 26,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
53993.0,54328.9866941611,335.9866941611035,Mês 27,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
57361.0,54330.427570294894,-3030.5724297051056,Mês 28,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
58130.0,54324.27535151932,-3805.724648480682,Mês 29,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
60446.0,54314.87257148743,-6131.127428512569,Mês 30,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
62252.0,54306.58824928689,-7945.411750713109,Mês 31,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
63529.0,54300.39631386205,-9228.603686137947,Mês 32,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
65575.0,54295.668304135244,-11279.331695864756,Mês 33,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
66694.0,54297.31620727437,-12396.683792725627,Mês 34,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
68041.0,54301.06050882464,-13739.939491175362,Mês 35,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
69391.0,54308.23916474943,-15082.76083525057,Mês 36,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2019.0
39356.0,39323.583333333336,-32.41666666666424,Mês 13,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39423.0,39262.79861111111,-160.2013888888905,Mês 14,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39463.0,39200.7818287037,-262.21817129629926,Mês 15,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38548.0,39146.34698109568,598.3469810956813,Mês 16,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38391.0,39102.45922952032,711.4592295203183,Mês 17,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39270.0,39066.414165313676,-203.58583468632423,Mês 18,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
40012.0,39069.53201242315,-942.4679875768488,Mês 19,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39284.0,39088.57634679175,-195.42365320825047,Mês 20,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39200.0,39113.37437569106,-86.6256243089374,Mês 21,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38459.0,39138.488906998646,679.4889069986457,Mês 22,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38382.0,39161.11298258187,779.1129825818716,Mês 23,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38410.0,39162.87239779702,752.8723977970221,Mês 24,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38371.0,39153.028430946775,782.0284309467752,Mês 25,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38252.0,39138.81552241457,886.8155224145667,Mês 26,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38163.0,39128.48359835652,965.4835983565208,Mês 27,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38676.0,39122.458745827586,446.4587458275855,Mês 28,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
38901.0,39120.46805955525,219.46805955524906,Mês 29,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39409.0,39121.96879539149,-287.03120460850914,Mês 30,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39975.0,39126.598347897976,-848.401652102024,Mês 31,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39521.0,39131.35387585421,-389.6461241457873,Mês 32,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
40071.0,39134.91866994275,-936.0813300572481,Mês 33,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
40101.0,39136.714027797054,-964.2859722029461,Mês 34,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39756.0,39136.56612119692,-619.43387880308,Mês 35,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
39039.0,39134.52054941485,95.52054941484676,Mês 36,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015.0
48521.0,47947.25,-573.75,Mês 13,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47992.0,47958.6875,-33.3125,Mês 14,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
46875.0,47991.828125,1116.828125,Mês 15,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47323.0,48047.98046875,724.98046875,Mês 16,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47876.0,48128.978841145836,252.97884114583576,Mês 17,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
48101.0,48192.643744574656,91.64374457465601,Mês 18,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47929.0,48270.44738995587,341.4473899558725,Mês 19,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47617.0,48281.2346724522,664.2346724521994,Mês 20,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47730.0,48285.00422848988,555.0042284898809,Mês 21,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47817.0,48228.33791419737,411.337914197371,Mês 22,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47577.0,48185.94940704715,608.9494070471483,Mês 23,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
46868.0,48168.52852430108,1300.5285243010803,Mês 24,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
47003.0,48140.57256799284,1137.5725679928364,Mês 25,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
48999.0,48156.68278199224,-842.31721800776,Mês 26,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
48573.0,48173.18238882493,-399.81761117507267,Mês 27,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
50965.0,48188.29524414367,-2776.704755856328,Mês 28,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
51652.0,48199.98814209314,-3452.0118579068585,Mês 29,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
54652.0,48205.90558383875,-6446.09441616125,Mês 30,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
56521.0,48207.01073711076,-8313.989262889241,Mês 31,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
56989.0,48201.72434937367,-8787.275650626332,Mês 32,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
59642.0,48195.098489117125,-11446.901510882875,Mês 33,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
60507.0,48187.60634416939,-12319.393655830609,Mês 34,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
62109.0,48184.21204666706,-13924.78795333294,Mês 35,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
63377.0,48184.067266635386,-15192.932733364614,Mês 36,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019.0
85322.0,86571.0,1249.0,Mês 13,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
83624.0,86339.41666666667,2715.4166666666715,Mês 14,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
83871.0,86087.70138888889,2216.7013888888905,Mês 15,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
82706.0,85804.25983796296,3098.2598379629635,Mês 16,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
82417.0,85771.28149112655,3354.281491126545,Mês 17,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
82489.0,85744.30494872043,3255.304948720426,Mês 18,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
82315.0,85805.8303611138,3490.8303611137962,Mês 19,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
80951.0,85847.9828912066,4896.9828912066005,Mês 20,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
80455.0,85869.06479880716,5414.064798807158,Mês 21,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
79664.0,85844.23686537442,6180.23686537442,Mês 22,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
78758.0,85752.33993748896,6994.339937488956,Mês 23,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
78238.0,85776.70159894637,7538.701598946369,Mês 24,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
78099.0,85934.51006552523,7835.510065525232,Mês 25,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
77539.0,85881.46923765233,8342.46923765233,Mês 26,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
76465.0,85843.30695190115,9378.306951901148,Mês 27,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
77185.0,85822.94074881883,8637.94074881883,Mês 28,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
76473.0,85824.49749139015,9351.497491390153,Mês 29,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
74300.0,85828.93215807878,11528.93215807878,Mês 30,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
74227.0,85835.98442552531,11608.984425525312,Mês 31,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
74196.0,85838.49726422627,11642.497264226273,Mês 32,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
73028.0,85837.70679531124,12809.706795311242,Mês 33,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
72863.0,85835.09362835325,12972.09362835325,Mês 34,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
71494.0,85834.33169193483,14340.331691934829,Mês 35,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
70139.0,85841.16433813865,15702.164338138653,Mês 36,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2015.0
90558.0,91641.91666666667,1083.9166666666715,Mês 13,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
91608.0,91418.65972222222,-189.340277777781,Mês 14,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
90503.0,91156.96469907407,653.964699074073,Mês 15,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
91076.0,91060.04509066358,-15.954909336418496,Mês 16,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
90877.0,91088.13218155221,211.13218155220966,Mês 17,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
88517.0,91110.39319668156,2593.393196681558,Mês 18,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
88317.0,91068.1759630717,2751.175963071699,Mês 19,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
87919.0,90957.85729332767,3038.8572933276737,Mês 20,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
86796.0,90963.9287344383,4167.928734438305,Mês 21,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
85365.0,90872.08946230817,5507.0894623081695,Mês 22,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
83780.0,90908.76358416717,7128.763584167173,Mês 23,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
83012.0,90970.99388284778,7958.993882847775,Mês 24,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
81437.0,91101.49337308509,9664.49337308509,Mês 25,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
79950.0,91056.45809861996,11106.458098619958,Mês 26,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
80581.0,91026.27462998644,10445.274629986438,Mês 27,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
80160.0,91015.38379089581,10855.383790895808,Mês 28,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
78666.0,91011.66201591515,12345.66201591515,Mês 29,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
77523.0,91005.28950211206,13482.289502112064,Mês 30,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
79215.0,90996.53086089794,11781.53086089794,Mês 31,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
80274.0,90990.56043571679,10716.56043571679,Mês 32,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
79377.0,90993.28569758256,11616.285697582556,Mês 33,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
77924.0,90995.7321111779,13071.732111177902,Mês 34,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
78995.0,91006.03566525038,12011.035665250383,Mês 35,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
78255.0,91014.14167200732,12759.141672007318,Mês 36,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2016.0
101884.0,107861.0,5977.0,Mês 13,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
103239.0,108132.58333333333,4893.5833333333285,Mês 14,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
103447.0,107553.13194444444,4106.131944444438,Mês 15,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
104862.0,107065.05960648147,2203.0596064814745,Mês 16,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
102895.0,106760.73124035494,3865.731240354944,Mês 17,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
100995.0,106650.20884371785,5655.208843717846,Mês 18,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
99116.0,106572.30958069433,7456.309580694331,Mês 19,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
97260.0,106524.83537908553,9264.835379085533,Mês 20,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
95501.0,106357.321660676,10856.321660675996,Mês 21,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
93742.0,106347.09846573233,12605.098465732328,Mês 22,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
91983.0,106357.44000454336,14374.440004543358,Mês 23,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
92845.0,106536.72667158864,13691.726671588636,Mês 24,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
90210.0,106893.20389422102,16683.20389422102,Mês 25,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
89876.0,106812.55421873943,16936.55421873943,Mês 26,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
87359.0,106702.55179252327,19343.55179252327,Mês 27,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
87455.0,106631.67011319651,19176.67011319651,Mês 28,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
86655.0,106595.55432208943,19940.554322089432,Mês 29,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
87569.0,106581.78957890064,19012.789578900643,Mês 30,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
86485.0,106576.0879734992,20091.087973499205,Mês 31,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
85994.0,106576.40283956628,20582.402839566275,Mês 32,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
84909.0,106580.70012793968,21671.70012793968,Mês 33,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
84512.0,106599.31500021165,22087.315000211645,Mês 34,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
83940.0,106620.33304475159,22680.33304475159,Mês 35,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
83034.0,106642.24079810228,23608.240798102284,Mês 36,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2017.0
100522.0,112761.91666666667,12239.916666666672,Mês 13,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
100019.0,112166.24305555556,12147.243055555562,Mês 14,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
99518.0,111707.42997685185,12189.429976851854,Mês 15,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
99030.0,111259.21580825618,12229.21580825618,Mês 16,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
97115.0,110640.15045894419,13525.15045894419,Mês 17,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
96668.0,110238.66299718953,13570.66299718953,Mês 18,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
96119.0,109798.55158028867,13679.551580288666,Mês 19,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
96479.0,109498.76421197939,13019.764211979389,Mês 20,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
96446.0,109350.91122964433,12904.911229644335,Mês 21,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
94906.0,109360.82049878137,14454.820498781366,Mês 22,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
93234.0,109538.13887367981,16304.13887367981,Mês 23,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
91405.0,109904.06711315313,18499.067113153127,Mês 24,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
90253.0,110518.73937258255,20265.739372582553,Mês 25,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
88487.0,110331.80793140888,21844.807931408883,Mês 26,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
87376.0,110178.93833773,22802.938337729996,Mês 27,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
85800.0,110051.56403446983,24251.564034469833,Mês 28,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
84929.0,109950.9263866543,25021.926386654304,Mês 29,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
84058.0,109893.49104729682,25835.49104729682,Mês 30,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
82876.0,109864.72671813909,26988.726718139093,Mês 31,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
82487.0,109870.24131295996,27383.24131295996,Mês 32,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
82283.0,109901.19773804168,27618.19773804168,Mês 33,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
82702.0,109947.05494707478,27245.05494707478,Mês 34,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
82619.0,109995.9078177659,27376.907817765896,Mês 35,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
84152.0,110034.05522977308,25882.055229773076,Mês 36,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2018.0
99061.0,105251.08333333333,6190.0833333333285,Mês 13,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
98575.0,104834.17361111111,6259.1736111111095,Mês 14,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
98101.0,104440.43807870371,6339.438078703708,Mês 15,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
97639.0,104070.55791859567,6431.557918595674,Mês 16,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
97180.0,103725.27107847865,6545.271078478647,Mês 17,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
94750.0,103574.04366835188,8824.043668351878,Mês 18,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
92476.0,103460.38064071453,10984.380640714531,Mês 19,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
90256.0,103386.2456941074,13130.245694107405,Mês 20,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
89413.0,103353.76616861636,13940.766168616363,Mês 21,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
90826.0,103366.16334933438,12540.163349334383,Mês 22,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
90480.0,103426.09362844558,12946.093628445582,Mês 23,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
89990.0,103536.43476414938,13546.43476414938,Mês 24,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
89299.0,103868.72099449516,14569.720994495161,Mês 25,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
90450.0,103753.52413292532,13303.524132925319,Mês 26,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
92562.0,103663.47000974316,11101.470009743163,Mês 27,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
94798.0,103598.72267066312,8800.722670663119,Mês 28,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
94992.0,103559.40306666875,8567.403066668747,Mês 29,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
98771.0,103545.58073235126,4774.580732351256,Mês 30,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
100240.0,103543.20882101786,3303.2088210178626,Mês 31,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
101707.0,103550.11116937648,1843.1111693764833,Mês 32,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
103219.0,103563.7666256489,344.76662564890285,Mês 33,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
104707.0,103581.26666373495,-1125.7333362650534,Mês 34,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
106160.0,103599.191939935,-2560.808060064999,Mês 35,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
107526.0,103613.61679922578,-3912.3832007742167,Mês 36,Hyundai,ix35 GLS 2.0 16V 2WD Flex Aut.,2019.0
81500.0,82332.0,832.0,Mês 13,Hyundai,Tucson 2.0 16V Mec.,2015.0
81545.0,82155.5,610.5,Mês 14,Hyundai,Tucson 2.0 16V Mec.,2015.0
80488.0,81985.125,1497.125,Mês 15,Hyundai,Tucson 2.0 16V Mec.,2015.0
79979.0,81888.88541666667,1909.8854166666715,Mês 16,Hyundai,Tucson 2.0 16V Mec.,2015.0
80094.0,81704.62586805556,1610.625868055562,Mês 17,Hyundai,Tucson 2.0 16V Mec.,2015.0
88555.0,88556.66666666667,1.6666666666715173,Mês 13,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
88908.0,88530.13888888889,-377.8611111111095,Mês 14,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
90445.0,88529.65046296296,-1915.3495370370365,Mês 15,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
88420.0,88545.20466820987,125.20466820987349,Mês 16,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
86332.0,88582.88839056069,2250.8883905606926,Mês 17,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
84377.0,88637.29575644076,4260.295756440755,Mês 18,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
83585.0,88718.65373614416,5133.653736144159,Mês 19,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
83414.0,88709.37488082284,5295.374880822841,Mês 20,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
82261.0,88676.82278755808,6415.822787558078,Mês 21,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
80729.0,88582.39135318791,7853.391353187908,Mês 22,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
80215.0,88443.42396595357,8228.423965953567,Mês 23,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
79249.0,88424.9592964497,9175.959296449699,Mês 24,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
79059.0,88578.12257115384,9519.122571153843,Mês 25,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
77213.0,88579.91056319444,11366.91056319444,Mês 26,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2015.0
