Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
6187,97543.0,98714.0,99878.0,99258.0,100030.0,100311.0,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,Mês 4 - Mês 15,99664.94587287011,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6188,98714.0,99878.0,99258.0,100030.0,100311.0,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,Mês 5 - Mês 16,99440.35422599118,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6189,99878.0,99258.0,100030.0,100311.0,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,Mês 6 - Mês 17,99292.84055108271,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6190,99258.0,100030.0,100311.0,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,99292.84055108271,Mês 7 - Mês 18,99310.04864093248,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6191,100030.0,100311.0,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,99292.84055108271,99310.04864093248,Mês 8 - Mês 19,99228.07576598592,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6192,100311.0,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,99292.84055108271,99310.04864093248,99228.07576598592,Mês 9 - Mês 20,99280.170327833,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6193,100590.0,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,99292.84055108271,99310.04864093248,99228.07576598592,99280.170327833,Mês 10 - Mês 21,99445.68690578126,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6194,98683.0,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,99292.84055108271,99310.04864093248,99228.07576598592,99280.170327833,99445.68690578126,Mês 11 - Mês 22,99772.41338875017,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6195,96368.0,99808.89393939397,99944.05555555556,99890.00313743496,99664.94587287011,99440.35422599118,99292.84055108271,99310.04864093248,99228.07576598592,99280.170327833,99445.68690578126,99772.41338875017,Mês 12 - Mês 23,99855.54777941562,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015.0
6208,106010.0,105624.0,107122.0,108551.0,111060.0,111100.0,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,Mês 1 - Mês 12,114091.07575757576,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6209,105624.0,107122.0,108551.0,111060.0,111100.0,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,Mês 2 - Mês 13,114565.90404040404,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6210,107122.0,108551.0,111060.0,111100.0,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,Mês 3 - Mês 14,114749.80800428528,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6211,108551.0,111060.0,111100.0,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,Mês 4 - Mês 15,114906.3206815631,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6212,111060.0,111100.0,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,Mês 5 - Mês 16,115071.40691773876,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6213,111100.0,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,Mês 6 - Mês 17,115534.85580772009,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6214,111205.0,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,115534.85580772009,Mês 7 - Mês 18,115978.93583143434,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6215,112723.0,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,115534.85580772009,115978.93583143434,Mês 8 - Mês 19,116391.73090209636,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6216,111205.0,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,115534.85580772009,115978.93583143434,116391.73090209636,Mês 9 - Mês 20,117047.12724639873,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6217,112621.0,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,115534.85580772009,115978.93583143434,116391.73090209636,117047.12724639873,Mês 10 - Mês 21,117432.22854325207,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6218,112203.0,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,115534.85580772009,115978.93583143434,116391.73090209636,117047.12724639873,117432.22854325207,Mês 11 - Mês 22,117980.50933694748,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6219,111511.0,114091.07575757576,114565.90404040404,114749.80800428528,114906.3206815631,115071.40691773876,115534.85580772009,115978.93583143434,116391.73090209636,117047.12724639873,117432.22854325207,117980.50933694748,Mês 12 - Mês 23,118404.19152202988,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016.0
6232,120064.0,119666.0,121235.0,120905.0,120690.0,121332.0,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,Mês 4 - Mês 15,118412.54545454546,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6233,119666.0,121235.0,120905.0,120690.0,121332.0,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,Mês 5 - Mês 16,118030.4696969697,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6234,121235.0,120905.0,120690.0,121332.0,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,Mês 6 - Mês 17,117511.67722681358,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6235,120905.0,120690.0,121332.0,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,Mês 7 - Mês 18,117227.11440159164,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6236,120690.0,121332.0,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,Mês 8 - Mês 19,116946.93924553152,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6237,121332.0,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,Mês 9 - Mês 20,116694.94292828807,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6238,119174.0,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,116694.94292828807,Mês 10 - Mês 21,116665.26878201507,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6239,118912.0,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,116694.94292828807,116665.26878201507,Mês 11 - Mês 22,116378.72099933495,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6240,118910.0,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,116694.94292828807,116665.26878201507,116378.72099933495,Mês 12 - Mês 23,116055.11476870016,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6241,118894.0,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,116694.94292828807,116665.26878201507,116378.72099933495,116055.11476870016,Mês 13 - Mês 24,115738.36459758096,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6242,118809.0,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,116694.94292828807,116665.26878201507,116378.72099933495,116055.11476870016,115738.36459758096,Mês 14 - Mês 25,115442.4046072084,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6243,118472.0,118412.54545454546,118030.4696969697,117511.67722681358,117227.11440159164,116946.93924553152,116694.94292828807,116665.26878201507,116378.72099933495,116055.11476870016,115738.36459758096,115442.4046072084,Mês 15 - Mês 26,115173.19895651856,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017.0
6253,123132.0,122673.0,122396.0,122560.0,123050.0,123100.0,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,Mês 1 - Mês 12,122757.59090909093,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6254,122673.0,122396.0,122560.0,123050.0,123100.0,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,Mês 2 - Mês 13,122775.9696969697,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6255,122396.0,122560.0,123050.0,123100.0,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,Mês 3 - Mês 14,122720.12970615244,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6256,122560.0,123050.0,123100.0,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,Mês 4 - Mês 15,122582.2383685338,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6257,123050.0,123100.0,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,Mês 5 - Mês 16,122418.43796203542,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6258,123100.0,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,Mês 6 - Mês 17,122302.96597904355,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6259,123510.0,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,122302.96597904355,Mês 7 - Mês 18,122188.31676102254,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6260,124065.0,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,122302.96597904355,122188.31676102254,Mês 8 - Mês 19,122158.64965309856,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6261,122155.0,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,122302.96597904355,122188.31676102254,122158.64965309856,Mês 9 - Mês 20,122296.89729278984,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6262,122300.0,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,122302.96597904355,122188.31676102254,122158.64965309856,122296.89729278984,Mês 10 - Mês 21,122162.72825238884,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6263,123798.0,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,122302.96597904355,122188.31676102254,122158.64965309856,122296.89729278984,122162.72825238884,Mês 11 - Mês 22,122008.14389733344,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6264,121695.0,122757.59090909093,122775.9696969697,122720.12970615244,122582.2383685338,122418.43796203542,122302.96597904355,122188.31676102254,122158.64965309856,122296.89729278984,122162.72825238884,122008.14389733344,Mês 12 - Mês 23,122126.02862457524,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018.0
6277,84450.0,84200.0,83140.0,84100.0,80895.0,81210.0,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,Mês 1 - Mês 12,80578.0,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6278,84200.0,83140.0,84100.0,80895.0,81210.0,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,Mês 2 - Mês 13,80442.60606060605,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6279,83140.0,84100.0,80895.0,81210.0,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,Mês 3 - Mês 14,80385.0505050505,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6280,84100.0,80895.0,81210.0,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,Mês 4 - Mês 15,80254.25191307008,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6281,80895.0,81210.0,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,Mês 5 - Mês 16,80408.71513110907,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6282,81210.0,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,Mês 6 - Mês 17,80109.62433486996,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6283,81903.0,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,80109.62433486996,Mês 7 - Mês 18,79799.75864604622,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6284,81800.0,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,80109.62433486996,79799.75864604622,Mês 8 - Mês 19,79583.62146996896,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6285,81894.0,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,80109.62433486996,79799.75864604622,79583.62146996896,Mês 9 - Mês 20,79369.19196340928,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6286,81905.0,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,80109.62433486996,79799.75864604622,79583.62146996896,79369.19196340928,Mês 10 - Mês 21,79203.9698272402,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6287,80758.0,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,80109.62433486996,79799.75864604622,79583.62146996896,79369.19196340928,79203.9698272402,Mês 11 - Mês 22,79100.77098067797,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6288,81729.0,80578.0,80442.60606060605,80385.0505050505,80254.25191307008,80408.71513110907,80109.62433486996,79799.75864604622,79583.62146996896,79369.19196340928,79203.9698272402,79100.77098067797,Mês 12 - Mês 23,78842.64358705381,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015.0
6301,84369.0,84272.0,85216.0,85013.0,86236.0,88210.0,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,Mês 1 - Mês 12,85081.81818181819,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6302,84272.0,85216.0,85013.0,86236.0,88210.0,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,Mês 2 - Mês 13,84863.28787878789,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6303,85216.0,85013.0,86236.0,88210.0,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,Mês 3 - Mês 14,84518.9375573921,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6304,85013.0,86236.0,88210.0,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,Mês 4 - Mês 15,84233.16949801041,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6305,86236.0,88210.0,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,Mês 5 - Mês 16,83840.7694692564,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6306,88210.0,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,Mês 6 - Mês 17,83612.44051434146,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6307,85599.0,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,83612.44051434146,Mês 7 - Mês 18,83835.6032955493,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6308,85063.0,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,83612.44051434146,83835.6032955493,Mês 8 - Mês 19,83788.28516226544,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6309,85160.0,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,83612.44051434146,83835.6032955493,83788.28516226544,Mês 9 - Mês 20,83691.65174384683,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6310,83576.0,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,83612.44051434146,83835.6032955493,83788.28516226544,83691.65174384683,Mês 10 - Mês 21,83641.32452706453,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6311,84644.0,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,83612.44051434146,83835.6032955493,83788.28516226544,83691.65174384683,83641.32452706453,Mês 11 - Mês 22,83304.96467390718,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6312,85105.0,85081.81818181819,84863.28787878789,84518.9375573921,84233.16949801041,83840.7694692564,83612.44051434146,83835.6032955493,83788.28516226544,83691.65174384683,83641.32452706453,83304.96467390718,Mês 12 - Mês 23,83080.06102755808,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016.0
6325,91090.0,90681.0,91325.0,91973.0,93237.0,92975.0,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,Mês 2 - Mês 13,88297.89393939395,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6326,90681.0,91325.0,91973.0,93237.0,92975.0,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,Mês 3 - Mês 14,87562.23737373739,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6327,91325.0,91973.0,93237.0,92975.0,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,Mês 4 - Mês 15,86621.51828895012,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6328,91973.0,93237.0,92975.0,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,Mês 5 - Mês 16,85645.59417406387,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6329,93237.0,92975.0,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,Mês 6 - Mês 17,84695.6111895663,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6330,92975.0,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,Mês 7 - Mês 18,83984.6977780818,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6331,91261.0,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,83984.6977780818,Mês 8 - Mês 19,83369.48241778887,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6332,92534.0,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,83984.6977780818,83369.48241778887,Mês 9 - Mês 20,82594.26961415209,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6333,90625.0,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,83984.6977780818,83369.48241778887,82594.26961415209,Mês 10 - Mês 21,82189.38819031269,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6334,89985.0,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,83984.6977780818,83369.48241778887,82594.26961415209,82189.38819031269,Mês 11 - Mês 22,81696.41282455019,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6335,86595.0,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,83984.6977780818,83369.48241778887,82594.26961415209,82189.38819031269,81696.41282455019,Mês 12 - Mês 23,81286.79166154964,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6336,86508.0,88297.89393939395,87562.23737373739,86621.51828895012,85645.59417406387,84695.6111895663,83984.6977780818,83369.48241778887,82594.26961415209,82189.38819031269,81696.41282455019,81286.79166154964,Mês 13 - Mês 24,80398.29316431178,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017.0
6348,95100.0,95396.0,94268.0,95385.0,94581.0,94143.0,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,Mês 1 - Mês 12,94294.12121212122,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6349,95396.0,94268.0,95385.0,94581.0,94143.0,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,Mês 2 - Mês 13,94191.6313131313,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6350,94268.0,95385.0,94581.0,94143.0,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,Mês 3 - Mês 14,94154.39684726048,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6351,95385.0,94581.0,94143.0,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,Mês 4 - Mês 15,93920.22219671462,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6352,94581.0,94143.0,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,Mês 5 - Mês 16,93850.0925029295,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6353,94143.0,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,Mês 6 - Mês 17,93652.62159924414,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6354,94885.0,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,93652.62159924414,Mês 7 - Mês 18,93329.64103813656,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6355,95030.0,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,93652.62159924414,93329.64103813656,Mês 8 - Mês 19,93078.68415669416,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6356,95958.0,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,93652.62159924414,93329.64103813656,93078.68415669416,Mês 9 - Mês 20,92845.53069182536,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6357,96100.0,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,93652.62159924414,93329.64103813656,93078.68415669416,92845.53069182536,Mês 10 - Mês 21,92820.2040648778,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6358,94430.0,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,93652.62159924414,93329.64103813656,93078.68415669416,92845.53069182536,92820.2040648778,Mês 11 - Mês 22,92958.03231871322,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6359,92269.0,94294.12121212122,94191.6313131313,94154.39684726048,93920.22219671462,93850.0925029295,93652.62159924414,93329.64103813656,93078.68415669416,92845.53069182536,92820.2040648778,92958.03231871322,Mês 12 - Mês 23,92936.6425329994,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015.0
6372,100876.0,101028.0,100670.0,100075.0,101135.0,101155.0,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,Mês 1 - Mês 12,98583.24242424242,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6373,101028.0,100670.0,100075.0,101135.0,101155.0,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,Mês 2 - Mês 13,98191.35353535353,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6374,100670.0,100075.0,101135.0,101155.0,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,Mês 3 - Mês 14,97805.29369452097,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6375,100075.0,101135.0,101155.0,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,Mês 4 - Mês 15,97343.54632180388,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6376,101135.0,101155.0,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,97343.54632180388,Mês 5 - Mês 16,96731.88495994534,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6377,101155.0,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,97343.54632180388,96731.88495994534,Mês 6 - Mês 17,96265.3419476883,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6378,101005.0,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,97343.54632180388,96731.88495994534,96265.3419476883,Mês 7 - Mês 18,95847.66861498436,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6379,100776.0,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,97343.54632180388,96731.88495994534,96265.3419476883,95847.66861498436,Mês 8 - Mês 19,95481.2098404237,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6380,100172.0,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,97343.54632180388,96731.88495994534,96265.3419476883,95847.66861498436,95481.2098404237,Mês 9 - Mês 20,95178.446537298,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
6381,99776.0,98564.0,97088.0,98583.24242424242,98191.35353535353,97805.29369452097,97343.54632180388,96731.88495994534,96265.3419476883,95847.66861498436,95481.2098404237,95178.446537298,Mês 10 - Mês 21,94887.31320098996,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016.0
