,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
4180,40105.0,41561.74876963406,1456.748769634061,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4181,39347.0,41533.97783377023,2186.97783377023,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4182,38832.0,41494.30931991775,2662.309319917753,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4183,38573.0,41511.58509657756,2938.5850965775608,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4196,41176.0,42704.91666666666,1528.9166666666642,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4197,41101.0,42664.99305555556,1563.9930555555547,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4198,42829.0,42618.15914351852,-210.84085648148172,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4199,41841.0,42502.17240547839,661.1724054783917,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4200,42066.0,42376.77010593493,310.7701059349274,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4201,42626.0,42206.91761476284,-419.08238523716136,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4202,42457.0,42110.66074932641,-346.33925067359087,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4203,43035.0,42053.54914510361,-981.4508548963933,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4204,42242.0,42037.09490719558,-204.90509280442348,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4205,41689.0,42082.26948279521,393.2694827952073,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4206,42237.0,42129.541939694805,-107.45806030519452,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4207,42560.0,42228.837101336045,-331.1628986639553,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4220,46035.0,44507.583333333336,-1527.4166666666642,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4221,46005.0,44615.29861111111,-1389.7013888888905,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4222,45918.0,44712.9068287037,-1205.0931712962993,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4223,46533.0,44720.39906442901,-1812.6009355709905,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4224,47169.0,44732.1823197981,-2436.8176802019007,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4225,45812.0,44767.28084644794,-1044.7191535520617,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4226,46419.0,44757.0542503186,-1661.945749681399,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4227,45776.0,44771.39210451182,-1004.6078954881814,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4228,45315.0,44797.758113221134,-517.2418867788656,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4229,45328.0,44785.73795598956,-542.2620440104365,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4230,44792.0,44782.71611898869,-9.28388101130986,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4231,44570.0,44779.60912890442,209.60912890441975,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4244,46520.0,47894.833333333336,1374.8333333333358,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4245,45562.0,47896.90277777778,2334.902777777781,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4246,45107.0,47888.97800925926,2781.9780092592628,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4247,44879.0,47871.6428433642,2992.6428433641995,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4248,45289.0,47799.61308031122,2510.6130803112173,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4249,45308.0,47717.747503670485,2409.747503670485,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4250,45364.0,47717.47646230969,2353.4764623096926,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4251,45231.0,47663.349500835495,2432.349500835495,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4252,45572.0,47648.211959238455,2076.211959238455,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4253,45237.0,47691.81295584166,2454.812955841662,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4254,45279.0,47749.71403549513,2470.714035495133,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4255,45139.0,47756.77353845306,2617.7735384530606,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4268,48145.0,48502.083333333336,357.08333333333576,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4269,47662.0,48507.84027777778,845.840277777781,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4270,47076.0,48535.49363425926,1459.4936342592628,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4271,46422.0,48586.368103780864,2164.368103780864,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4272,45932.0,48659.398779095936,2727.3987790959363,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4273,45527.0,48718.18201068726,3191.182010687262,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4274,45233.0,48749.6138449112,3516.613844911204,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4275,45032.0,48792.1649986538,3760.164998653803,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4276,45163.0,48737.845415208285,3574.845415208285,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4277,45439.0,48694.749199808975,3255.7491998089754,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4278,45599.0,48654.47829979306,3055.47829979306,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4279,47054.0,48638.18482477582,1584.184824775817,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4292,38451.0,38011.833333333336,-439.1666666666642,Mês 13,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4293,38400.0,38050.73611111111,-349.2638888888905,Mês 14,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4294,38100.0,38108.13078703704,8.130787037036498,Mês 15,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4295,38491.0,38135.308352623455,-355.691647376545,Mês 16,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4296,38215.0,38161.417382008745,-53.582617991254665,Mês 17,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4297,38125.0,38211.78549717614,86.78549717614078,Mês 18,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4298,38185.0,38250.68428860749,65.68428860748827,Mês 19,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4299,38010.0,38269.90797932477,259.9079793247729,Mês 20,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4300,37889.0,38281.983644268505,392.9836442685046,Mês 21,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4301,37781.0,38266.73228129088,485.7322812908824,Mês 22,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4302,37815.0,38245.70997139846,430.7099713984571,Mês 23,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4303,38312.0,38215.18580234833,-96.81419765167084,Mês 24,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4316,44167.0,44597.833333333336,430.83333333333576,Mês 13,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4317,43974.0,44669.319444444445,695.3194444444453,Mês 14,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4318,44019.0,44669.76273148148,650.7627314814818,Mês 15,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4319,44173.0,44698.82629243827,525.8262924382725,Mês 16,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4320,44345.0,44722.47848347479,377.4784834747916,Mês 17,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4321,44391.0,44755.93502376436,364.93502376435936,Mês 18,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4322,44033.0,44809.59627574473,776.5962757447269,Mês 19,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4323,43896.0,44813.56263205678,917.5626320567826,Mês 20,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4324,43687.0,44792.44285139485,1105.4428513948517,Mês 21,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4325,44067.0,44765.14642234442,698.14642234442,Mês 22,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4326,44677.0,44737.24195753979,60.24195753978711,Mês 23,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4327,45854.0,44718.51212066811,-1135.487879331893,Mês 24,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4340,46670.0,48324.083333333336,1654.0833333333358,Mês 13,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4341,46570.0,48308.17361111111,1738.1736111111095,Mês 14,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4342,46511.0,48308.1880787037,1797.1880787037007,Mês 15,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4343,46238.0,48303.45375192901,2065.4537519290097,Mês 16,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4344,45438.0,48296.24156458976,2858.241564589764,Mês 17,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4345,45356.0,48241.67836163891,2885.6783616389075,Mês 18,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4346,45861.0,48201.06822510882,2340.068225108822,Mês 19,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4347,45780.0,48157.82391053456,2377.8239105345565,Mês 20,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4348,45700.0,48130.4759030791,2430.475903079103,Mês 21,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4349,45630.0,48106.765561669024,2476.7655616690245,Mês 22,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4350,45414.0,48100.996025141445,2686.996025141445,Mês 23,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4351,46008.0,48111.995693903234,2103.9956939032345,Mês 24,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4364,57445.0,58428.91666666666,983.9166666666642,Mês 13,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4365,56465.0,58401.07638888889,1936.0763888888905,Mês 14,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4366,55833.0,58370.91608796296,2537.9160879629635,Mês 15,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4367,55982.0,58355.90909529321,2373.909095293209,Mês 16,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4368,55685.0,58321.98485323431,2636.9848532343094,Mês 17,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4369,54834.0,58246.73359100384,3412.7335910038382,Mês 18,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4370,54526.0,58260.378056920825,3734.3780569208247,Mês 19,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4371,54501.0,58190.326228330894,3689.326228330894,Mês 20,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4372,54667.0,58104.103414025136,3437.103414025136,Mês 21,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4373,55275.0,58098.61203186056,2823.612031860561,Mês 22,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4374,55678.0,58133.16303451561,2455.163034515608,Mês 23,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4375,57316.0,58197.50995405857,881.5099540585725,Mês 24,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4388,50790.0,52447.5,1657.5,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4389,51307.0,52546.625,1239.625,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4390,51652.0,52648.84375,996.84375,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4391,50773.0,52708.4140625,1935.4140625,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4392,51026.0,52733.281901041664,1707.2819010416642,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4393,51312.0,52711.05539279514,1399.0553927951405,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4394,50653.0,52657.39334219474,2004.3933421947368,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4395,50535.0,52599.67612071096,2064.67612071096,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4396,50455.0,52557.482464103545,2102.4824641035448,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4397,50997.0,52502.18933611217,1505.1893361121693,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4398,50310.0,52445.95511412152,2135.95511412152,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4399,49688.0,52466.03470696498,2778.03470696498,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4412,57096.0,56071.66666666666,-1024.3333333333358,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4413,56202.0,56176.30555555556,-25.694444444445253,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4414,56200.0,56395.49768518518,195.4976851851825,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4415,56934.0,56528.03915895062,-405.960841049382,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4416,56075.0,56664.12575552984,589.1257555298362,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4417,56220.0,56803.969568490655,583.9695684906546,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4418,55995.0,56936.63369919821,941.6336991982098,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4419,56758.0,56997.93650746473,239.9365074647285,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4420,57522.0,57000.514549753454,-521.485450246546,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4421,57092.0,57007.22409556624,-84.77590443375811,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4422,57836.0,56949.49277019676,-886.5072298032392,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4423,57885.0,56827.53383437983,-1057.4661656201715,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4436,60054.0,59931.25,-122.75,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4437,60021.0,60021.85416666666,0.8541666666642413,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4438,59801.0,60065.00868055556,264.00868055555475,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4439,60630.0,60099.59273726852,-530.4072627314818,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4440,61421.0,60071.14213204089,-1349.8578679591085,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4441,59426.0,60042.0706430443,616.0706430443024,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4442,60240.0,59963.32652996466,-276.67347003534087,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4443,59894.0,59909.35374079505,15.353740795049816,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4444,58696.0,59931.46655252797,1235.4665525279706,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4445,58878.0,59956.33876523864,1078.3387652386373,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4446,58353.0,60002.20032900852,1649.2003290085197,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4447,58504.0,60000.71702309256,1496.7170230925622,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4460,60855.0,62019.5,1164.5,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4461,60826.0,61977.375,1151.375,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4462,60455.0,61942.57291666666,1487.5729166666642,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4463,60496.0,61920.45399305556,1424.4539930555547,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4464,61066.0,61827.90849247685,761.908492476854,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4465,60644.0,61657.06753351659,1013.067533516587,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4466,60115.0,61647.40649464297,1532.4064946429717,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4467,60451.0,61580.19036919656,1129.1903691965565,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4468,60075.0,61566.5395666296,1491.5395666295954,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4469,60210.0,61654.667863848736,1444.6678638487356,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4470,60674.0,61734.30685250279,1060.306852502792,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4471,60854.0,61754.41575687803,900.4157568780283,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4484,64173.0,64251.41666666666,78.41666666666424,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4485,63664.0,64334.45138888889,670.4513888888905,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4486,62333.0,64422.23900462963,2089.239004629628,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4487,62315.0,64514.92558834877,2199.925588348764,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4488,62043.0,64615.41938737783,2572.419387377828,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4489,61689.0,64688.78766965932,2999.787669659316,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4490,61092.0,64806.51997546426,3714.51997546426,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4491,60455.0,64843.06330675295,4388.063306752949,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4492,60182.0,64815.23524898236,4633.235248982361,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4493,60647.0,64740.33818639755,4093.338186397552,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4494,60365.0,64670.86636859735,4305.866368597352,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4495,61851.0,64639.43856598046,2788.438565980461,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4508,43738.0,43630.5,-107.5,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4509,42889.0,43719.29166666666,830.2916666666642,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4510,43886.0,43813.81597222222,-72.18402777778101,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4511,42908.0,43876.38396990741,968.3839699074088,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4512,41940.0,43904.58263406636,1964.5826340663552,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4513,42908.0,43894.96452023855,986.9645202385508,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4514,43372.0,43914.711563591765,542.7115635917653,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4515,43213.0,43905.937527224414,692.9375272244142,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4516,43001.0,43897.68232115978,896.6823211597803,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4517,42258.0,43874.32251458976,1616.3225145897595,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4518,42656.0,43855.51605747224,1199.5160574722397,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4519,42241.0,43857.89239559493,1616.8923955949283,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4532,46756.0,46095.75,-660.25,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4533,46751.0,46109.22916666666,-641.7708333333358,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4534,46289.0,46132.66493055556,-156.33506944444525,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4535,46390.0,46164.30367476852,-225.69632523148172,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4536,46445.0,46207.16231433256,-237.83768566743677,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4537,46442.0,46225.67584052694,-216.32415947305708,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4538,46413.0,46250.73216057086,-162.26783942914335,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4539,46107.0,46291.45984061842,184.4598406184232,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4540,46729.0,46314.081494003294,-414.9185059967058,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4541,45987.0,46290.004951836905,303.0049518369051,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4542,46612.0,46248.75536448997,-363.2446355100256,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4543,47255.0,46258.48497819748,-996.5150218025228,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4556,49985.0,48780.91666666666,-1204.0833333333358,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4557,49958.0,48794.32638888889,-1163.6736111111095,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4558,49790.0,48801.27025462963,-988.7297453703724,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4559,50452.0,48848.8761091821,-1603.1238908179002,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4560,50894.0,48913.94911828061,-1980.0508817193916,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4561,49955.0,48977.61154480399,-977.3884551960072,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4562,50607.0,49046.99584020433,-1560.004159795673,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4563,49854.0,49122.495493554685,-731.5045064453152,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4564,49754.0,49149.03678468424,-604.9632153157581,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4565,50410.0,49122.37318340793,-1287.62681659207,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4566,50485.0,49130.90428202526,-1354.095717974742,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4567,50102.0,49084.89630552736,-1017.1036944726366,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4580,51838.0,52089.66666666666,251.66666666666424,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2018.0
