Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
5411,167122.0,163698.0,160486.0,158881.0,158508.0,156688.0,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,Mês 6 - Mês 17,160528.32293776525,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5412,163698.0,160486.0,158881.0,158508.0,156688.0,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,160528.32293776525,Mês 7 - Mês 18,159978.8498492457,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5413,160486.0,158881.0,158508.0,156688.0,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,160528.32293776525,159978.8498492457,Mês 8 - Mês 19,159668.92067001614,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5414,158881.0,158508.0,156688.0,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,160528.32293776525,159978.8498492457,159668.92067001614,Mês 9 - Mês 20,159600.83072585083,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5415,158508.0,156688.0,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,160528.32293776525,159978.8498492457,159668.92067001614,159600.83072585083,Mês 10 - Mês 21,159660.81661967174,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5416,156688.0,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,160528.32293776525,159978.8498492457,159668.92067001614,159600.83072585083,159660.81661967174,Mês 11 - Mês 22,159756.88467131104,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5417,156540.0,160741.25,160867.4375,160952.22395833334,160995.74262152778,160860.22117332177,160528.32293776525,159978.8498492457,159668.92067001614,159600.83072585083,159660.81661967174,159756.88467131104,Mês 12 - Mês 23,160012.62506058696,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017.0
5430,169083.0,169010.0,168732.0,168073.0,170122.0,172078.0,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,Mês 1 - Mês 12,171401.83333333334,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5431,169010.0,168732.0,168073.0,170122.0,172078.0,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,Mês 2 - Mês 13,171595.06944444444,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5432,168732.0,168073.0,170122.0,172078.0,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,Mês 3 - Mês 14,171810.49189814815,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5433,168073.0,170122.0,172078.0,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,Mês 4 - Mês 15,172067.0328896605,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5434,170122.0,172078.0,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,Mês 5 - Mês 16,172399.86896379886,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5435,172078.0,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,Mês 6 - Mês 17,172589.69137744876,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5436,174318.0,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,172589.69137744876,Mês 7 - Mês 18,172632.3323255695,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5437,174600.0,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,172589.69137744876,172632.3323255695,Mês 8 - Mês 19,172491.86001936696,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5438,175015.0,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,172589.69137744876,172632.3323255695,172491.86001936696,Mês 9 - Mês 20,172316.1816876475,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5439,174255.0,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,172589.69137744876,172632.3323255695,172491.86001936696,172316.1816876475,Mês 10 - Mês 21,172091.28016161817,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5440,171235.0,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,172589.69137744876,172632.3323255695,172491.86001936696,172316.1816876475,172091.28016161817,Mês 11 - Mês 22,171910.97017508635,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5441,170301.0,171401.83333333334,171595.06944444444,171810.49189814815,172067.0328896605,172399.86896379886,172589.69137744876,172632.3323255695,172491.86001936696,172316.1816876475,172091.28016161817,171910.97017508635,Mês 12 - Mês 23,171967.30102301022,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015.0
5454,171396.0,170880.0,170417.0,169663.0,173503.0,174255.0,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,Mês 1 - Mês 12,174451.0,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5455,170880.0,170417.0,169663.0,173503.0,174255.0,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,Mês 2 - Mês 13,174705.58333333334,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5456,170417.0,169663.0,173503.0,174255.0,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,Mês 3 - Mês 14,175024.38194444444,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5457,169663.0,173503.0,174255.0,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,Mês 4 - Mês 15,175408.3304398148,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5458,173503.0,174255.0,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,Mês 5 - Mês 16,175887.10797646604,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5459,174255.0,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,Mês 6 - Mês 17,176085.78364117155,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5460,173865.0,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,176085.78364117155,Mês 7 - Mês 18,176238.3489446025,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5461,176254.0,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,176085.78364117155,176238.3489446025,Mês 8 - Mês 19,176436.12802331938,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5462,175882.0,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,176085.78364117155,176238.3489446025,176436.12802331938,Mês 9 - Mês 20,176451.305358596,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5463,178063.0,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,176085.78364117155,176238.3489446025,176436.12802331938,176451.305358596,Mês 10 - Mês 21,176498.74747181233,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5464,178540.0,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,176085.78364117155,176238.3489446025,176436.12802331938,176451.305358596,176498.74747181233,Mês 11 - Mês 22,176368.39309446336,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5465,180694.0,174451.0,174705.58333333334,175024.38194444444,175408.3304398148,175887.10797646604,176085.78364117155,176238.3489446025,176436.12802331938,176451.305358596,176498.74747181233,176368.39309446336,Mês 12 - Mês 23,176187.42585233532,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016.0
5478,191730.0,191720.0,189816.0,192462.0,195144.0,197745.0,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,Mês 1 - Mês 12,193847.5833333333,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5479,191720.0,189816.0,192462.0,195144.0,197745.0,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,Mês 2 - Mês 13,194024.04861111112,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5480,189816.0,192462.0,195144.0,197745.0,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,Mês 3 - Mês 14,194216.05266203705,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5481,192462.0,195144.0,197745.0,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,Mês 4 - Mês 15,194582.7237172068,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5482,195144.0,197745.0,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,Mês 5 - Mês 16,194759.45069364068,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5483,197745.0,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,Mês 6 - Mês 17,194727.40491811075,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5484,191145.0,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,194727.40491811075,Mês 7 - Mês 18,194475.93866128664,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5485,193698.0,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,194727.40491811075,194475.93866128664,Mês 8 - Mês 19,194753.5168830605,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5486,196267.0,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,194727.40491811075,194475.93866128664,194753.5168830605,Mês 9 - Mês 20,194841.4766233156,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5487,196125.0,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,194727.40491811075,194475.93866128664,194753.5168830605,194841.4766233156,Mês 10 - Mês 21,194722.68300859188,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5488,195205.0,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,194727.40491811075,194475.93866128664,194753.5168830605,194841.4766233156,194722.68300859188,Mês 11 - Mês 22,194605.82325930783,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5489,195114.0,193847.5833333333,194024.04861111112,194216.05266203705,194582.7237172068,194759.45069364068,194727.40491811075,194475.93866128664,194753.5168830605,194841.4766233156,194722.68300859188,194605.82325930783,Mês 12 - Mês 23,194555.89186425015,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017.0
5502,200291.0,199985.0,199168.0,198656.0,200010.0,200963.0,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,Mês 1 - Mês 12,202294.8333333333,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5503,199985.0,199168.0,198656.0,200010.0,200963.0,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,Mês 2 - Mês 13,202461.81944444444,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5504,199168.0,198656.0,200010.0,200963.0,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,Mês 3 - Mês 14,202668.2210648148,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5505,198656.0,200010.0,200963.0,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,Mês 4 - Mês 15,202959.90615354935,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5506,200010.0,200963.0,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,Mês 5 - Mês 16,203318.5649996785,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5507,200963.0,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,Mês 6 - Mês 17,203594.2787496517,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5508,203669.0,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,203594.2787496517,Mês 7 - Mês 18,203813.55197878936,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5509,204433.0,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,203594.2787496517,203813.55197878936,Mês 8 - Mês 19,203825.5979770218,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5510,203102.0,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,203594.2787496517,203813.55197878936,203825.5979770218,Mês 9 - Mês 20,203774.9811417736,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5511,203895.0,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,203594.2787496517,203813.55197878936,203825.5979770218,203774.9811417736,Mês 10 - Mês 21,203831.06290358808,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5512,206586.0,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,203594.2787496517,203813.55197878936,203825.5979770218,203774.9811417736,203831.06290358808,Mês 11 - Mês 22,203825.7348122204,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5513,206780.0,202294.8333333333,202461.81944444444,202668.2210648148,202959.90615354935,203318.5649996785,203594.2787496517,203813.55197878936,203825.5979770218,203774.9811417736,203831.06290358808,203825.7348122204,Mês 12 - Mês 23,203595.7127132388,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018.0
5526,218644.0,217244.0,215875.0,214558.0,213292.0,212076.0,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,Mês 1 - Mês 12,216527.25,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5527,217244.0,215875.0,214558.0,213292.0,212076.0,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,Mês 2 - Mês 13,216350.85416666663,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5528,215875.0,214558.0,213292.0,212076.0,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,Mês 3 - Mês 14,216276.42534722225,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5529,214558.0,213292.0,212076.0,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,Mês 4 - Mês 15,216309.87745949076,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5530,213292.0,212076.0,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,Mês 5 - Mês 16,216455.86724778163,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5531,212076.0,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,Mês 6 - Mês 17,216719.52285176344,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5532,210888.0,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,216719.52285176344,Mês 7 - Mês 18,217106.4830894104,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5533,215949.0,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,216719.52285176344,217106.4830894104,Mês 8 - Mês 19,217624.69001352796,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5534,221131.0,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,216719.52285176344,217106.4830894104,217624.69001352796,Mês 9 - Mês 20,217764.33084798857,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5535,221020.0,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,216719.52285176344,217106.4830894104,217624.69001352796,217764.33084798857,Mês 10 - Mês 21,217483.77508532096,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5536,219539.0,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,216719.52285176344,217106.4830894104,217624.69001352796,217764.33084798857,217483.77508532096,Mês 11 - Mês 22,217189.0896757644,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5537,218111.0,216527.25,216350.85416666663,216276.42534722225,216309.87745949076,216455.86724778163,216719.52285176344,217106.4830894104,217624.69001352796,217764.33084798857,217483.77508532096,217189.0896757644,Mês 12 - Mês 23,216993.2638154114,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019.0
5550,137191.0,137183.0,136929.0,136785.0,137111.0,137379.0,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,Mês 1 - Mês 12,137617.0,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5551,137183.0,136929.0,136785.0,137111.0,137379.0,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,Mês 2 - Mês 13,137652.5,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5552,136929.0,136785.0,137111.0,137379.0,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,Mês 3 - Mês 14,137691.625,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5553,136785.0,137111.0,137379.0,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,Mês 4 - Mês 15,137755.17708333334,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5554,137111.0,137379.0,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,Mês 5 - Mês 16,137836.02517361112,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5555,137379.0,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,Mês 6 - Mês 17,137896.4439380787,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5556,138315.0,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,137896.4439380787,Mês 7 - Mês 18,137939.56426625192,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5557,138513.0,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,137896.4439380787,137939.56426625192,Mês 8 - Mês 19,137908.27795510626,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5558,138781.0,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,137896.4439380787,137939.56426625192,137908.27795510626,Mês 9 - Mês 20,137857.8844513651,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5559,138647.0,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,137896.4439380787,137939.56426625192,137908.27795510626,137857.8844513651,Mês 10 - Mês 21,137780.95815564552,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5560,137445.0,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,137896.4439380787,137939.56426625192,137908.27795510626,137857.8844513651,137780.95815564552,Mês 11 - Mês 22,137708.78800194932,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5561,137125.0,137617.0,137652.5,137691.625,137755.17708333334,137836.02517361112,137896.4439380787,137939.56426625192,137908.27795510626,137857.8844513651,137780.95815564552,137708.78800194932,Mês 12 - Mês 23,137730.77033544512,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015.0
5574,136701.0,136704.0,136970.0,137111.0,138761.0,138695.0,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,Mês 1 - Mês 12,137682.0,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5575,136704.0,136970.0,137111.0,138761.0,138695.0,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,Mês 2 - Mês 13,137763.75,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5576,136970.0,137111.0,138761.0,138695.0,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,Mês 3 - Mês 14,137852.0625,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5577,137111.0,138761.0,138695.0,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,Mês 4 - Mês 15,137925.56770833334,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5578,138761.0,138695.0,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,Mês 5 - Mês 16,137993.44835069444,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5579,138695.0,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,Mês 6 - Mês 17,137929.4857132523,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5580,138543.0,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,137929.4857132523,Mês 7 - Mês 18,137865.69285602335,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5581,138340.0,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,137929.4857132523,137865.69285602335,Mês 8 - Mês 19,137809.25059402527,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5582,138110.0,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,137929.4857132523,137865.69285602335,137809.25059402527,Mês 9 - Mês 20,137765.02147686074,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5583,137868.0,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,137929.4857132523,137865.69285602335,137809.25059402527,137765.02147686074,Mês 10 - Mês 21,137736.2732665991,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5584,137276.0,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,137929.4857132523,137865.69285602335,137809.25059402527,137765.02147686074,137736.2732665991,Mês 11 - Mês 22,137725.29603881572,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5585,137105.0,137682.0,137763.75,137852.0625,137925.56770833334,137993.44835069444,137929.4857132523,137865.69285602335,137809.25059402527,137765.02147686074,137736.2732665991,137725.29603881572,Mês 12 - Mês 23,137762.7373753837,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015.0
5598,120992.0,121106.0,121338.0,121518.0,122987.0,124483.0,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,Mês 1 - Mês 12,120426.33333333331,Mini,COOPER Countryman S 1.6 Aut.,2015.0
5599,121106.0,121338.0,121518.0,122987.0,124483.0,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,120426.33333333331,Mês 2 - Mês 13,120379.19444444444,Mini,COOPER Countryman S 1.6 Aut.,2015.0
5600,121338.0,121518.0,122987.0,124483.0,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,120426.33333333331,120379.19444444444,Mês 3 - Mês 14,120318.62731481482,Mini,COOPER Countryman S 1.6 Aut.,2015.0
5601,121518.0,122987.0,124483.0,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,120426.33333333331,120379.19444444444,120318.62731481482,Mês 4 - Mês 15,120233.67959104938,Mini,COOPER Countryman S 1.6 Aut.,2015.0
5602,122987.0,124483.0,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,120426.33333333331,120379.19444444444,120318.62731481482,120233.67959104938,Mês 5 - Mês 16,120126.65289030348,Mini,COOPER Countryman S 1.6 Aut.,2015.0
5603,124483.0,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,120426.33333333331,120379.19444444444,120318.62731481482,120233.67959104938,120126.65289030348,Mês 6 - Mês 17,119888.29063116212,Mini,COOPER Countryman S 1.6 Aut.,2015.0
5604,122174.0,121740.0,119577.0,117405.0,117204.0,114592.0,120426.33333333331,120379.19444444444,120318.62731481482,120233.67959104938,120126.65289030348,119888.29063116212,Mês 7 - Mês 18,119505.39818375897,Mini,COOPER Countryman S 1.6 Aut.,2015.0
